Customer ID,Order Date,Order Amount,Product Category,Signup Date,Last Active Date
CUST_0352,2024-08-02,392.66,Wines,2024-01-08,2024-08-11
CUST_0879,2024-04-24,333.1,Sweets,2024-03-25,2024-11-22
CUST_0369,2024-02-15,411.79,Meat,2023-05-23,2024-09-04
CUST_0880,2023-08-30,287.01,Gold,2023-08-25,2024-01-27
CUST_0459,2024-04-24,407.77,Wines,2024-01-31,2024-05-02
CUST_0529,2024-06-02,29.4,Sweets,2024-05-16,2024-08-30
CUST_0755,2024-07-25,75.28,Meat,2024-03-19,2024-09-26
CUST_0171,2023-12-30,427.93,Fruits,2023-12-30,2024-05-15
CUST_0697,2023-02-10,76.43,Fish,2023-01-09,2024-03-09
CUST_0597,2024-02-08,312.05,Wines,2024-02-03,2024-06-22
CUST_0717,2024-04-29,239.23,Meat,2023-07-02,2024-07-25
CUST_0841,2024-02-10,150.12,Sweets,2023-05-20,2024-02-13
CUST_0245,2024-06-30,299.53,Meat,2024-04-02,2024-08-01
CUST_0399,2024-07-08,111.82,Fruits,2023-12-17,2024-07-28
CUST_0222,2024-06-27,291.11,Meat,2023-08-26,2024-11-27
CUST_0761,2024-02-28,259.23,Fruits,2024-02-18,2024-05-20
CUST_0283,2023-07-01,113.55,Meat,2023-06-29,2023-07-02
CUST_0355,2024-03-15,244.56,Fruits,2023-10-07,2024-04-16
CUST_0376,2023-11-02,88.61,Meat,2023-08-17,2023-12-10
CUST_0345,2024-02-22,355.24,Sweets,2023-04-08,2024-07-28
CUST_0566,2023-12-14,15.06,Meat,2023-12-01,2023-12-27
CUST_0758,2024-01-02,300.08,Sweets,2023-03-11,2024-07-02
CUST_0501,2023-04-18,429.63,Gold,2023-03-24,2023-06-11
CUST_0229,2024-06-29,-308.03,Wines,2023-07-21,2024-07-18
CUST_0440,2023-11-09,61.13,Sweets,2023-10-31,2024-08-20
CUST_0260,2024-01-17,324.71,Gold,2023-10-10,2024-11-09
CUST_0803,2024-08-13,109.28,Wines,2024-03-23,2024-08-16
CUST_0683,2024-03-14,309.33,Meat,2023-06-30,2024-06-23
CUST_0024,2023-07-19,38.28,Gold,2023-07-08,2023-07-22
CUST_0066,2024-05-08,119.41,Sweets,2024-02-20,2024-05-29
CUST_0701,2024-01-23,317.87,Wines,2023-11-26,2024-05-31
CUST_0617,2024-02-24,65.23,Meat,2023-04-29,2024-04-07
CUST_0370,2024-04-08,167.16,Sweets,2024-01-09,2024-10-15
CUST_0402,2024-01-15,453.36,Wines,2023-10-04,2024-07-27
CUST_0456,2023-11-27,365.1,Sweets,2023-10-02,2023-12-02
CUST_0660,2023-11-04,222.86,Fruits,2023-06-17,2024-09-21
CUST_0606,2023-10-09,126.2,Fish,2023-03-05,2024-06-18
CUST_0260,2024-05-02,34.48,Wines,2023-10-10,2024-11-09
CUST_0845,2024-07-04,55.21,Gold,2024-05-13,2024-09-28
CUST_0372,2024-05-14,170.25,Gold,2023-11-14,2024-05-20
CUST_0965,2024-03-27,271.98,Fish,2024-03-15,2024-05-07
CUST_0680,2023-04-24,375.86,Fish,2023-03-01,2023-06-08
CUST_0240,2024-03-08,-174.26,Fish,2024-01-03,2024-04-13
CUST_0195,2024-07-23,336.1,Wines,2024-04-03,2024-11-06
CUST_0834,2024-03-11,307.13,Fish,2024-02-17,2024-10-07
CUST_0099,2023-08-03,81.92,Fish,2023-07-11,2024-11-11
CUST_0280,2023-10-14,430.89,Fish,2023-08-16,2024-06-01
CUST_0026,2024-01-08,297.26,Fish,2023-04-15,2024-03-19
CUST_0175,2024-02-12,111.35,Fish,2023-10-05,2024-04-14
CUST_0566,2023-12-02,326.31,Meat,2023-12-01,2023-12-27
CUST_0390,2024-07-14,410.43,Sweets,2024-05-28,2024-11-24
CUST_0569,2024-04-08,392.71,Fish,2024-04-03,2024-04-30
CUST_0583,2023-06-18,243.55,Fruits,2023-05-23,2023-06-19
CUST_0798,2024-02-20,325.61,Fish,2024-02-16,2024-06-27
CUST_0477,2024-06-04,228.29,Sweets,2024-01-17,2024-07-22
CUST_0945,2024-01-27,141.34,Sweets,2023-05-16,2024-03-17
CUST_0975,2024-07-09,93.11,Fruits,2024-05-21,2024-07-18
CUST_0106,2023-09-13,101.43,Meat,2023-02-28,2024-05-07
CUST_0208,2024-06-14,180.65,Fish,2024-03-19,2024-07-14
CUST_0819,2023-10-02,488.14,Fruits,2023-09-30,2023-11-03
CUST_0924,2024-07-10,204.72,Wines,2023-10-25,2024-08-20
CUST_0837,2024-02-12,169.17,Gold,2023-11-27,2024-07-08
CUST_0103,2023-01-23,499.85,Sweets,2023-01-06,2023-03-12
CUST_0962,2024-02-29,442.71,Meat,2023-11-12,2024-10-06
CUST_0810,2023-03-30,109.34,Meat,2023-02-16,2023-07-16
CUST_0463,2023-12-29,127.54,Fish,2023-12-24,2024-02-01
CUST_0973,2024-01-16,18.09,Gold,2023-01-28,2024-09-01
CUST_0414,2023-10-16,11.9,Fruits,2023-09-23,2023-11-19
CUST_0512,2023-08-20,303.85,Wines,2023-03-21,2023-09-26
CUST_0871,2023-09-06,117.3,Fish,2023-05-20,2023-09-26
CUST_0327,2023-03-27,440.07,Fruits,2023-01-06,2024-11-13
CUST_0305,2024-05-19,316.77,Meat,2023-02-23,2024-07-30
CUST_0744,2023-03-28,224.1,Gold,2023-03-24,2023-09-22
CUST_0443,2024-04-19,146.75,Meat,2024-03-11,2024-05-26
CUST_0453,2024-04-23,317.18,Gold,2024-03-02,2024-05-07
CUST_0639,2024-01-23,250.01,Meat,2024-01-03,2024-02-05
CUST_0747,2023-09-14,485.87,Meat,2023-07-13,2024-11-20
CUST_0665,2024-02-06,247.21,Fish,2024-01-09,2024-04-09
CUST_0263,2024-06-08,60.2,Meat,2024-03-18,2024-06-23
CUST_0487,2023-08-08,150.61,Fish,2023-08-06,2023-08-12
CUST_0443,2024-04-30,312.15,Wines,2024-03-11,2024-05-26
CUST_0191,2023-09-30,287.26,Wines,2023-04-05,2024-01-31
CUST_0294,2023-11-19,438.77,Fish,2023-10-18,2023-12-27
CUST_0650,2024-01-28,399.15,Fruits,2024-01-06,2024-08-21
CUST_0319,2024-08-27,64.51,Wines,2024-04-17,2024-10-11
CUST_0926,2024-09-14,190.03,Fruits,2024-06-01,2024-09-24
CUST_0155,2024-01-23,79.51,Gold,2023-09-07,2024-09-24
CUST_0965,2024-04-13,348.14,Gold,2024-03-15,2024-05-07
CUST_0041,2024-07-05,268.33,Meat,2023-08-29,2024-08-17
CUST_0312,2023-04-14,378.53,Wines,2023-01-08,2023-06-28
CUST_0345,2023-08-02,288.11,Gold,2023-04-08,2024-07-28
CUST_0533,2023-08-25,463.93,Fish,2023-07-23,2024-01-11
CUST_0858,2024-07-03,165.39,Sweets,2023-06-15,2024-09-21
CUST_0034,2024-01-13,63.13,Fruits,2023-10-02,2024-11-10
CUST_0156,2023-08-23,244.56,Meat,2023-06-10,2023-09-26
CUST_0181,2024-09-14,106.6,Wines,2024-04-15,2024-09-23
CUST_0497,2024-07-21,39.93,Fruits,2024-06-19,2024-11-02
CUST_0071,2024-02-23,308.61,Fish,2023-08-13,2024-06-02
CUST_0270,2023-10-29,298.27,Sweets,2023-04-27,2023-12-31
CUST_0317,2023-07-20,243.07,Fruits,2023-01-19,2023-09-25
CUST_0826,2024-04-30,11.68,Wines,2023-06-13,2024-07-26
CUST_0065,2024-03-02,257.47,Fruits,2024-03-02,2024-03-02
CUST_0071,2024-03-21,432.87,Meat,2023-08-13,2024-06-02
CUST_0559,2023-11-01,270.05,Gold,2023-04-01,2024-06-18
CUST_0397,2023-08-12,491.06,Sweets,2023-01-24,2023-09-21
CUST_0670,2024-07-23,65.42,Gold,2024-05-20,2024-10-17
CUST_0518,2024-03-25,369.48,Fruits,2023-08-17,2024-08-24
CUST_0964,2023-10-11,190.69,Meat,2023-07-19,2024-07-18
CUST_0110,2023-10-17,437.72,Fruits,2023-06-29,2024-07-03
CUST_0073,2023-10-20,446.99,Fish,2023-07-15,2023-10-23
CUST_0670,2024-10-12,440.42,Sweets,2024-05-20,2024-10-17
CUST_0803,2024-08-05,372.74,Fruits,2024-03-23,2024-08-16
CUST_0697,2023-04-13,385.33,Meat,2023-01-09,2024-03-09
CUST_0706,2023-10-10,225.6,Wines,2023-06-19,2024-03-23
CUST_0573,2024-01-31,162.05,Gold,2023-06-08,2024-09-13
CUST_0009,2024-08-16,110.71,Meat,2024-05-18,2024-10-06
CUST_0108,2023-11-15,142.6,Wines,2023-04-04,2024-07-19
CUST_0332,2023-10-07,-160.95,Fruits,2023-09-19,2023-11-15
CUST_0566,2023-12-21,88.91,Fruits,2023-12-01,2023-12-27
CUST_0243,2024-02-08,163.99,Wines,2024-02-04,2024-03-03
CUST_0996,2023-12-28,65.47,Sweets,2023-11-26,2024-03-30
CUST_0854,2024-04-25,319.57,Fish,2023-05-12,2024-05-19
CUST_0273,2023-12-28,230.08,Wines,2023-12-16,2024-01-02
CUST_0961,2023-01-31,237.85,Fish,2023-01-29,2023-02-25
CUST_0953,2024-02-21,63.6,Wines,2023-12-28,2024-08-05
CUST_0955,2024-05-27,77.76,Meat,2024-03-10,2024-06-11
CUST_0906,2023-08-31,360.0,Gold,2023-01-08,2023-10-11
CUST_0203,2024-03-06,359.38,Wines,2024-01-31,2024-03-19
CUST_0200,2024-09-02,342.26,Sweets,2024-06-30,2024-10-14
CUST_0986,2024-07-22,498.26,Wines,2024-02-28,2024-10-26
CUST_0905,2024-04-06,135.13,Fish,2024-03-19,2024-04-08
CUST_0689,2024-05-17,19.35,Fruits,2024-03-23,2024-09-28
CUST_0554,2023-09-17,444.4,Fish,2023-05-05,2024-03-19
CUST_0508,2024-02-26,93.16,Fruits,2023-03-03,2024-06-17
CUST_0570,2024-02-06,397.03,Sweets,2023-12-23,2024-02-11
CUST_0830,2024-01-06,208.9,Meat,2023-12-16,2024-07-18
CUST_0231,2024-02-01,161.81,Sweets,2023-03-10,2024-06-08
CUST_0612,2024-02-21,100.75,Sweets,2023-11-14,2024-10-21
CUST_0829,2024-03-02,201.25,Meat,2023-03-18,2024-09-05
CUST_0098,2023-10-05,419.93,Fish,2023-03-24,2024-09-23
CUST_0678,2024-06-19,177.83,Gold,2024-05-12,2024-08-24
CUST_0358,2024-09-13,198.45,Fish,2024-06-07,2024-10-16
CUST_0172,2024-06-17,121.52,Meat,2024-05-24,2024-09-23
CUST_0427,2024-02-13,196.37,Meat,2023-08-02,2024-06-16
CUST_0597,2024-04-09,233.45,Gold,2024-02-03,2024-06-22
CUST_0264,2023-09-16,376.61,Fruits,2023-07-07,2023-11-11
CUST_0924,2023-12-07,20.17,Wines,2023-10-25,2024-08-20
CUST_0051,2024-02-12,295.25,Meat,2024-01-09,2024-03-21
CUST_0976,2024-07-21,236.27,Fruits,2024-05-28,2024-10-08
CUST_0552,2024-05-08,252.1,Fish,2023-12-28,2024-07-17
CUST_0334,2024-07-14,342.03,Fruits,2024-06-24,2024-07-15
CUST_0453,2024-03-19,164.79,Wines,2024-03-02,2024-05-07
CUST_0064,2023-10-23,388.73,Gold,2023-06-26,2024-02-10
CUST_0500,2023-08-03,396.51,Wines,2023-07-29,2024-04-27
CUST_0859,2023-12-04,354.07,Gold,2023-02-02,2024-02-13
CUST_0546,2024-06-08,178.57,Sweets,2024-06-06,2024-07-10
CUST_0394,2024-06-29,222.15,Meat,2023-06-04,2024-08-15
CUST_0006,2023-11-26,215.01,Wines,2023-11-26,2023-12-30
CUST_0404,2023-08-17,355.11,Fruits,2023-05-15,2023-10-13
CUST_0314,2024-05-16,231.35,Gold,2024-03-08,2024-06-07
CUST_0545,2024-03-03,314.67,Sweets,2023-10-24,2024-04-30
CUST_0408,2023-12-22,484.61,Wines,2023-07-06,2023-12-23
CUST_0244,2024-05-12,81.02,Fruits,2023-07-10,2024-09-14
CUST_0678,2024-06-25,-337.2,Fish,2024-05-12,2024-08-24
CUST_0600,2024-06-04,424.82,Sweets,2023-09-02,2024-07-31
CUST_0113,2023-04-27,264.92,Fruits,2023-03-28,2023-04-30
CUST_0907,2024-04-06,295.96,Fruits,2023-02-24,2024-04-12
CUST_0531,2023-09-17,17.7,Fruits,2023-01-30,2024-03-16
CUST_0176,2023-10-22,168.29,Meat,2023-06-10,2024-05-05
CUST_0737,2024-05-25,410.76,Wines,2023-12-02,2024-06-12
CUST_0488,2024-07-17,130.14,Fish,2024-05-20,2024-11-26
CUST_0734,2023-08-12,232.85,Gold,2023-07-16,2023-10-15
CUST_0701,2024-01-18,138.1,Gold,2023-11-26,2024-05-31
CUST_0007,2023-05-15,168.58,Wines,2023-04-18,2023-11-08
CUST_0733,2023-05-30,313.94,Meat,2023-05-19,2023-07-06
CUST_0987,2023-11-21,206.82,Meat,2023-10-04,2024-10-10
CUST_0817,2023-07-28,180.16,Meat,2023-03-16,2023-08-26
CUST_0442,2023-12-23,372.11,Fruits,2023-08-21,2024-01-26
CUST_0663,2023-10-10,102.23,Sweets,2023-05-11,2024-08-14
CUST_0642,2024-06-18,26.6,Meat,2024-05-13,2024-06-29
CUST_0048,2023-09-15,288.34,Sweets,2023-02-11,2024-11-03
CUST_0125,2023-07-14,208.78,Fish,2023-07-13,2023-09-11
CUST_0926,2024-08-13,255.32,Meat,2024-06-01,2024-09-24
CUST_0649,2024-08-20,11.25,Wines,2024-06-14,2024-10-07
CUST_0907,2023-11-15,194.07,Sweets,2023-02-24,2024-04-12
CUST_0303,2023-03-14,335.36,Sweets,2023-01-26,2023-04-20
CUST_0681,2024-05-02,496.17,Fruits,2023-12-19,2024-06-20
CUST_0430,2024-09-09,262.75,Wines,2024-06-08,2024-11-09
CUST_0605,2023-12-01,478.06,Sweets,2023-08-07,2024-01-20
CUST_0635,2024-01-11,84.54,Wines,2023-11-10,2024-06-01
CUST_0352,2024-02-19,267.34,Meat,2024-01-08,2024-08-11
CUST_0568,2023-04-30,462.29,Gold,2023-04-18,2023-05-13
CUST_0489,2023-08-12,355.13,Meat,2023-02-02,2024-04-02
CUST_0993,2024-05-09,262.77,Sweets,2024-04-01,2024-06-05
CUST_0625,2024-04-27,483.11,Meat,2024-04-26,2024-05-01
CUST_0656,2024-01-01,361.22,Wines,2023-12-27,2024-12-01
CUST_0880,2023-09-01,437.45,Wines,2023-08-25,2024-01-27
CUST_0580,2024-10-28,466.87,Fish,2024-04-09,2024-11-03
CUST_0282,2024-04-03,496.36,Fruits,2024-01-04,2024-04-20
CUST_0332,2023-10-28,236.67,Gold,2023-09-19,2023-11-15
CUST_0985,2024-05-25,276.71,Sweets,2023-09-28,2024-07-09
CUST_0210,2023-08-28,166.77,Wines,2023-06-25,2024-07-05
CUST_0971,2023-04-09,120.67,Wines,2023-03-13,2023-05-12
CUST_0766,2024-03-26,60.89,Fish,2023-12-09,2024-07-17
CUST_0025,2024-09-13,61.53,Gold,2023-12-17,2024-10-02
CUST_0037,2023-08-25,149.68,Meat,2023-02-22,2024-01-10
CUST_0863,2024-06-12,276.65,Wines,2024-01-13,2024-07-25
CUST_0621,2024-01-23,192.55,Sweets,2023-09-10,2024-03-15
CUST_0621,2024-01-18,465.9,Sweets,2023-09-10,2024-03-15
CUST_0824,2024-02-20,395.54,Wines,2024-01-29,2024-11-11
CUST_0906,2023-03-22,172.21,Fish,2023-01-08,2023-10-11
CUST_0916,2024-08-29,469.04,Wines,2024-06-12,2024-11-06
CUST_0016,2024-03-17,258.88,Gold,2024-02-28,2024-03-21
CUST_0229,2024-03-12,477.1,Sweets,2023-07-21,2024-07-18
CUST_0468,2023-04-11,133.97,Sweets,2023-03-04,2024-07-26
CUST_0154,2023-06-03,431.16,Wines,2023-06-03,2023-06-17
CUST_0355,2023-12-06,442.64,Fish,2023-10-07,2024-04-16
CUST_0685,2024-09-18,441.13,Fish,2024-05-26,2024-11-02
CUST_0125,2023-08-07,277.84,Fish,2023-07-13,2023-09-11
CUST_0543,2024-02-09,495.65,Fish,2023-12-15,2024-06-17
CUST_0071,2024-04-06,150.11,Fruits,2023-08-13,2024-06-02
CUST_0643,2024-02-09,342.89,Sweets,2024-01-17,2024-05-02
CUST_0737,2024-01-03,209.54,Fish,2023-12-02,2024-06-12
CUST_0999,2024-09-24,315.41,Meat,2024-01-13,2024-10-11
CUST_0370,2024-02-08,259.25,Fruits,2024-01-09,2024-10-15
CUST_0741,2024-05-12,324.57,Sweets,2023-09-25,2024-09-24
CUST_0641,2024-04-18,234.44,Wines,2024-04-12,2024-05-01
CUST_0890,2024-10-10,82.18,Fish,2024-01-06,2024-11-15
CUST_0346,2024-06-26,251.6,Meat,2024-04-21,2024-08-12
CUST_0018,2023-08-30,11.81,Fruits,2023-08-23,2023-12-03
CUST_0168,2024-02-13,-321.29,Gold,2023-08-29,2024-04-18
CUST_0654,2023-12-14,211.47,Wines,2023-12-13,2023-12-14
CUST_0632,2023-03-23,44.81,Fruits,2023-02-24,2024-08-06
CUST_0496,2024-05-22,460.85,Gold,2024-01-31,2024-06-27
CUST_0400,2024-05-19,276.3,Wines,2023-07-03,2024-10-08
CUST_0421,2024-03-02,171.65,Gold,2023-06-22,2024-11-23
CUST_0479,2023-11-29,88.06,Fruits,2023-10-14,2024-01-16
CUST_0653,2023-06-06,419.94,Wines,2023-03-26,2023-12-21
CUST_0681,2024-04-07,193.07,Gold,2023-12-19,2024-06-20
CUST_0026,2023-08-05,282.06,Fish,2023-04-15,2024-03-19
CUST_0120,2024-07-05,237.09,Fruits,2024-06-13,2024-07-14
CUST_0841,2023-07-15,203.41,Gold,2023-05-20,2024-02-13
CUST_0451,2023-04-23,277.23,Wines,2023-01-28,2023-05-12
CUST_0277,2024-06-28,324.25,Wines,2024-05-16,2024-08-11
CUST_0274,2024-04-03,471.96,Meat,2023-09-26,2024-05-17
CUST_0266,2024-06-22,256.62,Sweets,2023-11-27,2024-08-13
CUST_0869,2023-05-07,382.71,Wines,2023-03-10,2024-01-01
CUST_0300,2023-11-05,35.39,Gold,2023-05-29,2024-03-22
CUST_0308,2024-05-07,315.6,Meat,2024-01-10,2024-06-06
CUST_0015,2024-06-28,113.09,Fish,2024-06-21,2024-08-07
CUST_0641,2024-04-27,321.63,Meat,2024-04-12,2024-05-01
CUST_0428,2023-12-31,53.37,Meat,2023-12-29,2024-05-16
CUST_0120,2024-07-07,175.85,Gold,2024-06-13,2024-07-14
CUST_0589,2024-04-18,481.97,Gold,2024-04-11,2024-06-03
CUST_0464,2024-08-06,186.69,Fruits,2024-05-30,2024-08-07
CUST_0124,2024-06-21,143.39,Wines,2024-06-21,2024-06-21
CUST_0501,2023-05-16,379.26,Fish,2023-03-24,2023-06-11
CUST_0546,2024-07-06,391.64,Sweets,2024-06-06,2024-07-10
CUST_0286,2024-03-20,33.33,Gold,2024-01-07,2024-03-28
CUST_0167,2024-03-31,-109.81,Fruits,2024-02-17,2024-10-29
CUST_0673,2023-05-20,230.45,Fruits,2023-01-28,2024-08-08
CUST_0405,2023-12-17,155.65,Gold,2023-04-11,2024-05-19
CUST_0081,2023-02-08,428.48,Fish,2023-01-29,2023-02-11
CUST_0060,2023-08-02,147.43,Fruits,2023-02-24,2023-08-29
CUST_0803,2024-07-14,109.55,Wines,2024-03-23,2024-08-16
CUST_0612,2024-09-15,54.54,Fish,2023-11-14,2024-10-21
CUST_0929,2024-05-21,220.61,Fish,2024-03-02,2024-10-15
CUST_0961,2023-02-04,240.71,Gold,2023-01-29,2023-02-25
CUST_0202,2023-12-24,13.66,Fruits,2023-11-17,2024-01-17
CUST_0396,2024-05-12,247.77,Meat,2024-03-05,2024-06-13
CUST_0744,2023-09-02,111.34,Gold,2023-03-24,2023-09-22
CUST_0210,2024-03-02,349.1,Wines,2023-06-25,2024-07-05
CUST_0729,2024-09-04,130.34,Wines,2024-06-11,2024-09-19
CUST_0179,2024-06-21,-113.2,Wines,2024-04-02,2024-08-28
CUST_0805,2024-07-28,206.25,Fruits,2023-09-06,2024-08-21
CUST_0823,2024-09-30,296.03,Sweets,2024-06-12,2024-10-02
CUST_0583,2023-06-14,263.93,Sweets,2023-05-23,2023-06-19
CUST_0974,2024-03-16,343.83,Fruits,2024-02-14,2024-04-08
CUST_0795,2023-07-02,43.34,Sweets,2023-02-15,2023-10-03
CUST_0168,2023-12-21,34.18,Sweets,2023-08-29,2024-04-18
CUST_0232,2023-08-08,231.77,Fish,2023-04-10,2024-01-21
CUST_0016,2024-03-10,415.78,Fruits,2024-02-28,2024-03-21
CUST_0740,2024-09-27,161.0,Fruits,2023-12-21,2024-10-14
CUST_0727,2024-07-18,57.11,Fish,2024-06-23,2024-08-27
CUST_0115,2024-06-12,123.15,Meat,2024-05-20,2024-11-04
CUST_0341,2023-10-17,399.37,Meat,2023-07-13,2024-08-26
CUST_0117,2023-07-21,151.3,Gold,2023-01-06,2024-10-17
CUST_0544,2024-06-17,324.28,Fish,2024-06-02,2024-06-19
CUST_0313,2024-03-27,52.57,Wines,2023-11-16,2024-06-09
CUST_0028,2023-05-05,420.89,Fruits,2023-02-22,2024-02-06
CUST_0076,2023-10-07,454.72,Fish,2023-09-30,2023-10-27
CUST_0447,2023-09-21,59.46,Fruits,2023-06-03,2024-03-22
CUST_0572,2024-07-27,310.67,Fruits,2024-04-24,2024-11-18
CUST_0017,2024-05-26,15.9,Wines,2024-01-10,2024-07-22
CUST_0324,2024-09-01,282.71,Fish,2023-08-02,2024-10-03
CUST_0459,2024-03-18,85.81,Meat,2024-01-31,2024-05-02
CUST_0839,2024-05-14,266.34,Wines,2024-03-16,2024-05-17
CUST_0453,2024-05-07,490.44,Gold,2024-03-02,2024-05-07
CUST_0304,2024-09-08,15.18,Wines,2024-02-21,2024-09-27
CUST_0339,2023-10-29,224.0,Gold,2023-10-16,2023-10-29
CUST_0257,2024-11-03,294.97,Wines,2024-04-09,2024-11-25
CUST_0488,2024-08-03,476.1,Meat,2024-05-20,2024-11-26
CUST_0616,2023-11-11,462.99,Gold,2023-04-14,2024-09-14
CUST_0277,2024-05-27,21.58,Gold,2024-05-16,2024-08-11
CUST_0077,2024-08-01,452.97,Wines,2024-06-19,2024-10-21
CUST_0595,2023-02-04,305.15,Fish,2023-02-01,2023-03-05
CUST_0547,2024-06-25,202.11,Sweets,2024-06-14,2024-11-03
CUST_0187,2024-03-11,150.01,Meat,2023-08-17,2024-04-21
CUST_0071,2023-11-07,23.67,Fish,2023-08-13,2024-06-02
CUST_0038,2023-10-19,20.84,Meat,2023-08-11,2024-02-24
CUST_0677,2023-03-28,415.03,Meat,2023-01-22,2023-06-19
CUST_0069,2023-10-16,312.71,Sweets,2023-10-09,2023-10-19
CUST_0495,2024-06-01,288.97,Sweets,2024-05-28,2024-07-13
CUST_0681,2024-02-15,70.89,Fruits,2023-12-19,2024-06-20
CUST_0824,2024-05-23,404.26,Meat,2024-01-29,2024-11-11
CUST_0357,2023-11-12,24.35,Gold,2023-03-24,2024-03-30
CUST_0780,2024-05-10,109.17,Fruits,2023-04-30,2024-08-21
CUST_0353,2023-10-27,326.38,Fish,2023-10-02,2024-01-03
CUST_0588,2024-01-25,-33.72,Gold,2023-12-08,2024-03-30
CUST_0824,2024-02-10,170.35,Sweets,2024-01-29,2024-11-11
CUST_0741,2024-03-05,241.97,Gold,2023-09-25,2024-09-24
CUST_0190,2024-01-08,152.16,Fruits,2023-10-26,2024-01-13
CUST_0287,2023-11-26,403.77,Gold,2023-05-29,2023-11-26
CUST_0363,2024-10-08,90.38,Meat,2024-03-25,2024-11-25
CUST_0986,2024-07-11,121.85,Wines,2024-02-28,2024-10-26
CUST_0307,2024-03-30,366.9,Fish,2024-02-25,2024-08-03
CUST_0916,2024-09-28,329.51,Gold,2024-06-12,2024-11-06
CUST_0834,2024-08-05,388.44,Fruits,2024-02-17,2024-10-07
CUST_0163,2023-08-25,328.83,Wines,2023-08-09,2024-06-18
CUST_0292,2023-10-03,454.94,Fish,2023-09-27,2023-10-10
CUST_0765,2023-11-13,133.15,Wines,2023-09-04,2024-03-23
CUST_0087,2024-09-09,26.17,Wines,2024-06-21,2024-10-11
CUST_0239,2024-04-27,430.99,Fish,2023-10-02,2024-04-28
CUST_0873,2023-11-22,62.15,Gold,2023-08-22,2024-08-07
CUST_0112,2024-05-23,348.83,Wines,2024-02-07,2024-09-10
CUST_0651,2024-01-31,141.7,Meat,2024-01-31,2024-04-30
CUST_0736,2023-11-01,386.78,Fish,2023-02-09,2024-06-05
CUST_0613,2023-11-29,206.16,Gold,2023-08-29,2024-04-12
CUST_0922,2024-06-14,78.61,Meat,2023-04-08,2024-11-13
CUST_0533,2023-07-26,226.86,Meat,2023-07-23,2024-01-11
CUST_0613,2023-12-25,160.4,Gold,2023-08-29,2024-04-12
CUST_0555,2024-08-30,374.46,Fish,2024-06-26,2024-09-22
CUST_0853,2023-12-07,51.7,Meat,2023-11-07,2024-05-18
CUST_0889,2023-12-21,147.02,Meat,2023-01-25,2024-06-11
CUST_0314,2024-03-29,383.69,Fruits,2024-03-08,2024-06-07
CUST_0840,2024-05-12,99.14,Sweets,2024-04-14,2024-06-06
CUST_0264,2023-10-19,308.45,Fruits,2023-07-07,2023-11-11
CUST_0260,2023-12-22,188.94,Meat,2023-10-10,2024-11-09
CUST_0291,2023-12-17,42.16,Fruits,2023-12-17,2023-12-17
CUST_0401,2024-07-05,199.91,Sweets,2024-04-10,2024-09-10
CUST_0564,2023-10-04,135.55,Gold,2023-01-04,2024-08-28
CUST_0532,2024-05-13,42.86,Gold,2024-04-27,2024-11-01
CUST_0619,2024-03-02,280.32,Meat,2023-02-24,2024-05-03
CUST_0824,2024-03-01,382.59,Fish,2024-01-29,2024-11-11
CUST_0603,2023-06-11,363.84,Wines,2023-02-28,2023-12-28
CUST_0648,2023-10-21,147.22,Fruits,2023-06-04,2024-04-22
CUST_0747,2023-09-27,366.73,Fruits,2023-07-13,2024-11-20
CUST_0997,2024-03-11,195.15,Wines,2023-12-12,2024-04-02
CUST_0710,2024-02-20,43.16,Wines,2024-02-13,2024-08-12
CUST_0595,2023-02-10,326.8,Wines,2023-02-01,2023-03-05
CUST_0230,2024-06-02,461.38,Wines,2024-02-16,2024-11-04
CUST_0096,2023-10-23,319.96,Sweets,2023-04-29,2023-10-25
CUST_0498,2024-10-07,97.7,Meat,2024-05-20,2024-11-07
CUST_0531,2023-05-30,249.23,Wines,2023-01-30,2024-03-16
CUST_0027,2024-01-23,432.77,Wines,2024-01-15,2024-02-13
CUST_0008,2023-09-13,310.91,Fish,2023-05-18,2024-03-27
CUST_0867,2023-12-03,208.18,Wines,2023-06-27,2024-05-18
CUST_0802,2023-08-17,66.24,Fish,2023-01-29,2024-04-24
CUST_0884,2023-06-10,102.43,Meat,2023-05-12,2023-07-27
CUST_0890,2024-04-28,213.83,Meat,2024-01-06,2024-11-15
CUST_0854,2024-05-14,144.29,Wines,2023-05-12,2024-05-19
CUST_0649,2024-10-07,35.74,Sweets,2024-06-14,2024-10-07
CUST_0407,2023-09-07,137.56,Sweets,2023-01-20,2023-10-19
CUST_0004,2024-07-07,385.48,Wines,2024-03-26,2024-11-10
CUST_0090,2023-11-02,61.18,Sweets,2023-03-21,2024-10-18
CUST_0256,2024-05-01,17.57,Meat,2024-04-25,2024-08-07
CUST_0531,2023-02-09,75.76,Sweets,2023-01-30,2024-03-16
CUST_0160,2024-05-17,228.86,Sweets,2024-05-17,2024-05-22
CUST_0039,2024-07-20,377.84,Gold,2024-06-09,2024-09-26
CUST_0122,2024-07-06,463.16,Sweets,2024-06-16,2024-07-08
CUST_0651,2024-03-28,110.2,Gold,2024-01-31,2024-04-30
CUST_0612,2024-04-06,429.74,Sweets,2023-11-14,2024-10-21
CUST_0223,2023-01-19,271.7,Sweets,2023-01-15,2023-02-10
CUST_0392,2024-02-20,141.81,Sweets,2023-05-12,2024-08-13
